Source,Authors,Title,Year,Source.title,Volume,Issue,Page.start,Page.end,DOI,Link,reviewer1,reviewer2,Include?,Reason,broiler?,Marine,Aquatic,Fish,Chicken,Tadpoles,Hen,Penguin
Scopus,"Glossmann, H., Ferry, D.R., Goll, A., Rombusch, M.","Molecular pharmacology of the calcium channel: Evidence for subtypes, multiple drug-receptor sites, channel subunits, and the development of a radioiodinated 1,4-dihydropyridine calcium channel label, [125I]iodipine",1984,Journal of Cardiovascular Pharmacology,6,,S608,S621,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021752160&partnerID=40&md5=aed7dfb4ee95e407f6171e338c5d44e6,A,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Montgomery, J.C., Macdonald, J.A.",Performance of motor systems in Antarctic fishes,1984,Journal of Comparative Physiology A,154,2,241,248,10.1007/BF00604989,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001242443&doi=10.1007%2fBF00604989&partnerID=40&md5=56c83e435f9b14b5aa602c8399b57ca7,A,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
Scopus,"Rattner, B.A., Franson, J.C.",Methyl parathion and fenvalerate toxicity in American kestrels: acute physiological responses and effects of cold.,1984,Canadian Journal of Physiology and Pharmacology,62,7,787,792,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021467556&partnerID=40&md5=e51d7f283cc6918c3ed11a0d813f3880,D,C,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Chaplin, S.B., Diesel, D.A., Kasparie, J.A.",Body temperature regulation in red-tailed hawks and great horned owls: responses to air temperature and food deprivation.,1984,Condor,86,2,175,181,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021544243&partnerID=40&md5=0e011d338cf5f7b92006412b49a39e94,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Brackenbury, J.",Physiological responses of birds to flight and running.,1984,Biological Reviews,59,4,559,575,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021545362&partnerID=40&md5=f1ba8bd2d8063c2e418dcd9665046586,D,A,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Goldstein, D.L.",The thermal environment and its constraint on activity of desert quail in summer.,1984,Auk,101,3,542,550,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021532530&partnerID=40&md5=572eb1db2d75eb183cc46de513bd24d4,C,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Johnson, R.J., Farrell, D.J.",The effect of food restriction during rearing on fasting heat production of layer strain pullets and hens.,1984,Poultry science,63,12,2384,2390,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021670166&partnerID=40&md5=1f39f6c35264a33bf0f3ff60c8d5cb4c,A,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
Scopus,"Cantoni, O., Christie, N.T., Swann, A.",Mechanism of HgCl2 cytotoxicity in cultured mammalian cells,1984,Molecular Pharmacology,26,2,360,368,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021645628&partnerID=40&md5=a9dfe8cca2a892ee715f894d3c1c31a4,C,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,[No author name available],Effects of Air Velocity on Convective and Radiant Heat Transfer from Domestic Fowis at Environmental Temperatures of 20° and 30°C,1985,British Poultry Science,26,3,413,423,10.1080/00071668508416830,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022102104&doi=10.1080%2f00071668508416830&partnerID=40&md5=dad752ad0e3e01ea54f60907d6d1814e,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Mitchell, M.A.",Measurement of forced convective heat transfer in birds: A wind-tunnel calorimeter,1985,Journal of Thermal Biology,10,2,87,95,10.1016/0306-4565(85)90031-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021812557&doi=10.1016%2f0306-4565%2885%2990031-2&partnerID=40&md5=2b5dd7d855a1c3a961d4457b5258962f,C,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Burger, J., Gochfeld, M.",Early postnatal lead exposure: Behavioral effects in common tern chicks (Sterna Hirundo),1985,Journal of Toxicology and Environmental Health,16,6,869,886,10.1080/15287398509530794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022296672&doi=10.1080%2f15287398509530794&partnerID=40&md5=70c8f4b6e90a863fde35aee26afbb14d,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Friederich, U., Hann, D., Albertini, S., Schlatter, Ch., Würgler, F.E.",Mutagenicity studies on coffee. The influence of different factors on the mutagenic activity in the Salmonella/mammalian microsome assay,1985,Mutation Research/Genetic Toxicology,156,01-Feb,39,52,10.1016/0165-1218(85)90005-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021978381&doi=10.1016%2f0165-1218%2885%2990005-9&partnerID=40&md5=e375c48baec2dcb8105fc318c00c6b32,D,A,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Kock, J.L.F., Groenewald, E.G., Krüger, G.H.J., Eloff, J.N., Lategan, P.M.",Extraction of polyphenols and hydrolysis of birdproof sorghum starch,1985,Journal of the Science of Food and Agriculture,36,11,1140,1144,10.1002/jsfa.2740361118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985332714&doi=10.1002%2fjsfa.2740361118&partnerID=40&md5=feaf1704ab8441463459f93889c24419,D,C,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Gunnarsson, B.",Interspecific predation as a mortality factor among overwintering spiders,1985,Oecologia,65,4,498,502,10.1007/BF00379663,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004533015&doi=10.1007%2fBF00379663&partnerID=40&md5=9156eb351dc0c6a45750dcb0bff063cf,D,A,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Taher, A.I., Gleaves, E.W., Mather, F.B.",Feeding pattern responses to changes in dietary energy or environmental temperature in the domestic fowl.,1985,Poultry science,64,5,986,990,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022065217&partnerID=40&md5=cfd42076bca21e5379fae6e8624b726e,A,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Rosebrough, R.W., Steele, N.C.",Effect of dietary fat and environment on lipogenesis by large white breeder turkeys.,1985,Poultry science,64,6,1170,1176,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022084365&partnerID=40&md5=73544f0aa49362d6bb07dfacd6f64ede,D,A,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Kamp, G., Wegener, G.",Regulatory features of glycogen phosphorylase from frog brain (Rana temporaria),1985,Journal of Comparative Physiology B,156,1,77,85,10.1007/BF00692928,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022345087&doi=10.1007%2fBF00692928&partnerID=40&md5=3b837cce55402121fad181f5d7110560,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Paladino, F.V.","Temperature effects on locomotion and activity bioenergetics of amphibians, reptiles, and birds",1985,Integrative and Comparative Biology,25,4,965,972,10.1093/icb/25.4.965,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343871930&doi=10.1093%2ficb%2f25.4.965&partnerID=40&md5=294b5550c69e4b25a0c7a5bb0f3833df,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Spotila, J.R., Standora, E.A.",Energy budgets of ectothennic vertebrates,1985,Integrative and Comparative Biology,25,4,973,986,10.1093/icb/25.4.973,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000846502&doi=10.1093%2ficb%2f25.4.973&partnerID=40&md5=d0a4d943096963093b486afbfcb0b3c7,D,A,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Koller, W.C., Fields, J.Z., Gordon, J.H., Perlow, M.J.",Evaluation of ciladopa hydrochloride as a potential anti-parkinson drug,1986,Neuropharmacology,25,9,973,979,10.1016/0028-3908(86)90190-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022546808&doi=10.1016%2f0028-3908%2886%2990190-5&partnerID=40&md5=91f29893c51298087c69a5f70ef73f35,D,A,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Baudinette, R.V., Gill, P., O’Driscoll, M.","Energetics of the little penguin, Eudyptula minor. Temperature regulation, the calorigenic effect of food, and moulting",1986,Australian Journal of Zoology,34,1,1,16,10.1071/ZO9860035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970571878&doi=10.1071%2fZO9860035&partnerID=40&md5=f4a8cb50b49a3d27e4a6d1bec2a23b39,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Scopus,"PIERCE, R.J.",Observations on behaviour and foraging of the Ibisbill Ibidorhyncha struthersii in Nepal,1986,Ibis,128,1,37,47,10.1111/j.1474-919X.1986.tb02090.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022946869&doi=10.1111%2fj.1474-919X.1986.tb02090.x&partnerID=40&md5=59452b2f5ea490d45627bf0c48a75a7a,C,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Fiore, L., Mancin, A., Mela, P., Farina, A.",A laboratory study of the temporal and spatial characteristics of locomotor activity In pitymys multiplex ([Fgrave]Atio) (Mammalia Rodentia),1986,Monitore Zoologico Italiano - Italian Journal of Zoology,20,1,75,86,10.1080/00269786.1986.10736491,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949419523&doi=10.1080%2f00269786.1986.10736491&partnerID=40&md5=ffdede8674ba4bd4a58897a420f654d2,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Narita, S., Sakihama, M., Tokiwa, S., Kakiuchi, M., Kimura, M., Toshimitsu, Y., Fujiwara, H., Kudo, M., Nishimura, M.",General pharmacological study on cefuroxime axetil (cxm-ax),1986,CHEMOTHERAPY,34,,306,336,10.11250/chemotherapy1953.34.Supplement5_306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023009388&doi=10.11250%2fchemotherapy1953.34.Supplement5_306&partnerID=40&md5=41ab4984fae595ae75ba4d4ed844265f,C,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Watanabe, K., Murata, K., Kimura, A.",Purification and Characterization of y-Glutamylcysteine Synthetase of Escherichia coli B,1986,Agricultural and Biological Chemistry,50,8,1925,1930,10.1271/bbb1961.50.1925,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998389297&doi=10.1271%2fbbb1961.50.1925&partnerID=40&md5=bad99cfb2d8b5cadb9500a969b94d59d,D,A,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Haggerty, G.C., Deskin, R., Kurtz, P.J., Fentiman, A.F., Leighty, E.G.",The pharmacological activity of the fatty acid conjugate 11-palmitoyloxy-?9-tetrahydrocannabinol,1986,Toxicology and Applied Pharmacology,84,3,599,606,10.1016/0041-008X(86)90266-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022459058&doi=10.1016%2f0041-008X%2886%2990266-8&partnerID=40&md5=b25b19818331e65a95a0ddd28c502e6d,C,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"HAFTORN, S.",A quantitative analysis of the behaviour of the Chinstrap penguin Pygoscelis antarctica and Macaroni penguin Eudyptes chrysolophus on Bouvetøya during the late incubation and early nestling periods,1986,Polar Research,4,1,33,45,10.1111/j.1751-8369.1986.tb00516.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022841888&doi=10.1111%2fj.1751-8369.1986.tb00516.x&partnerID=40&md5=762932e39bbde84367ae5d1dc0e56f65,D,C,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Scopus,"Tadashi, T., Kazushige, K., Kazumi, Y., Aiko, S., Eiichi, S.","Effect of chinese herbal medicine ""kanbaku-taiso-to"" on neuropharmacological tests",1986,Journal of Ethnopharmacology,15,3,289,296,10.1016/0378-8741(86)90167-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022460372&doi=10.1016%2f0378-8741%2886%2990167-4&partnerID=40&md5=a6f799dc5ca531e5f7b32333cea31bbb,A,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Edwards, M.J.",Hyperthermia as a teratogen: A review of experimental studies and their clinical significance,1986,"Teratogenesis, Carcinogenesis, and Mutagenesis",6,6,563,582,10.1002/tcm.1770060610,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022863986&doi=10.1002%2ftcm.1770060610&partnerID=40&md5=58bda92ee2a7c6dcfb446013f9a26fac,D,A,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Spratt, D.M., Singleton, G.R.","Studies on the life cycle, infectivity and clinical effects of Capillaria hepatica (Bancroft) (Nematoda) in Mice, Mus musculus",1986,Australian Journal of Zoology,34,5,663,675,10.1071/ZO9860663,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970581923&doi=10.1071%2fZO9860663&partnerID=40&md5=76031e3ee371114e5702f508491b522b,D,A,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Levitt, D., Liss, A.",Toxicity of perfluorinated fatty acids for human and murine B cell lines,1986,Toxicology and Applied Pharmacology,86,1,1,11,10.1016/0041-008X(86)90394-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022995567&doi=10.1016%2f0041-008X%2886%2990394-7&partnerID=40&md5=72fb6d2e2b7222660a63f7bfe9ee0d8d,D,A,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Severne, Y., Kanarek, L., Vauquelin, G.",Agonist-mediated conformational changes of ?-adrenoceptors could occur independent of functional coupling to Ns,1986,Naunyn-Schmiedeberg's Archives of Pharmacology,332,3,247,252,10.1007/BF00504862,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022644362&doi=10.1007%2fBF00504862&partnerID=40&md5=00e31c0dde0b924acb8c951a044c61ae,A,D,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Schuchmann, K.-L., Abersfelder, F.","Energy regulation and temporal patterning of feeding in an Andean humming-bird, Aglaeactis cupripennis [Energieregulation und Zeitkoordination der Nahrungsaufnahme einer andinen Kolibriart, Aglaeactis cupripennis]",1986,Journal of Ornithology,127,2,205,215,10.1007/BF01640563,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250125023&doi=10.1007%2fBF01640563&partnerID=40&md5=14a3c37fcf88c4279795433087d575e8,C,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Coscina, D.V., Yehuda, S., Dixon, L.M., Kish, S.J., Leprohon-Greenwood, C.E.",Learning is improved by a soybean oil diet in rats,1986,Life Sciences,38,19,1789,1794,10.1016/0024-3205(86)90130-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022455063&doi=10.1016%2f0024-3205%2886%2990130-X&partnerID=40&md5=a28e33958bac6176235f4094e1d5bfe7,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Lacy, M.P., Van Krey, H.P., Skewes, P.A., Denbow, D.M.",Tryptophan's influence on feeding and body temperature in the fowl.,1986,Poultry science,65,6,1193,1196,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022728455&partnerID=40&md5=7d611cf5f69bc1a86ead7e0385647c98,A,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Reebs, S.G.",Influence of temperature and other factors on the daily roosting times of black-billed magpies.,1986,Canadian Journal of Zoology,64,8,1614,1619,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022830457&partnerID=40&md5=031119539a70d5bdf1ac12d771327880,D,C,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Baudinette, R.V., Gill, P., O'Driscoll, M.","Energetics of the little penguin, Eudyptula minor: temperature regulation, the calorigenic effect of food, and moulting.",1986,Australian Journal of Zoology,34,1,35,45,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022905568&partnerID=40&md5=f98f273768fdebdd51456ebf3676fbc1,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Scopus,"Morton, E.S.",Predictions from the ranging hypothesis for the evolution of long distance signals in birds.,1986,Behavior,99,01-Feb,65,86,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022831684&partnerID=40&md5=584cd4072384348902f7ba763f8e778a,C,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Van Wicklen, Garrett L., Yoder, Michael F., Czarick III, Michael",RESPIRABLE PARTICLE CONCENTRATIONS IN GEORGIA BROILER HOUSES.,1986,Paper - American Society of Agricultural Engineers,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022909444&partnerID=40&md5=9215ec3b98529e7de86335ec003587ad,C,D,No,Irrelevant (incorrect species),TRUE,,FALSE,FALSE,FALSE,FALSE,,
Scopus,"Wang, L.C.H., Lee, T.F., Jourdan, M.L.",Seasonal difference in thermoregulatory responses to opiates in a mammalian hibernator,1987,"Pharmacology, Biochemistry and Behavior",26,3,565,571,10.1016/0091-3057(87)90167-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023154636&doi=10.1016%2f0091-3057%2887%2990167-5&partnerID=40&md5=ed517fb3c6865a7b1bb03ca3ce4746a7,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Hori, T., Kiyohara, T., Nakashima, T., Shibata, M., Koga, H.",Multimodal responses of preoptic and anterior hypothalamic neurons to thermal and nonthermal homeostatic parameters,1987,Canadian Journal of Physiology and Pharmacology,65,6,1290,1298,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023231320&partnerID=40&md5=c6403a166304f5e67273f48102e9ee54,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Rattner, B.A., Becker, J.M., Nakatsugawa, T.",Enhancement of parathion toxicity to quail by heat and cold exposure,1987,Pesticide Biochemistry and Physiology,27,3,330,339,10.1016/0048-3575(87)90062-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023095538&doi=10.1016%2f0048-3575%2887%2990062-9&partnerID=40&md5=0706a6142e72d36ccd435d6832ccc114,D,C,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Keverne, E.B.",Processing of environmental stimuli and primate reproduction,1987,Journal of Zoology,213,3,395,408,10.1111/j.1469-7998.1987.tb03716.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023584923&doi=10.1111%2fj.1469-7998.1987.tb03716.x&partnerID=40&md5=8b3a74c45e9cb59e1692ad645039a299,D,C,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Buntin, J.D., Ruzycki, E.",Characteristics of prolactin binding sites in the brain of the ring dove (Streptopelia risoria),1987,General and Comparative Endocrinology,65,2,243,253,10.1016/0016-6480(87)90172-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023121803&doi=10.1016%2f0016-6480%2887%2990172-9&partnerID=40&md5=b8966f0c8d483639587a31ce7a7c23a5,D,A,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Damme, K., Pirchner, F., Willeke, H., Eichinger, H.","Fasting metabolic rate in hens. 1. Effects of body weight, feather loss, and activity.",1987,Poultry science,66,5,881,890,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023333691&partnerID=40&md5=7c247996e8349ee9869a6eb2ebff72ff,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
Scopus,"McArthur, A.J.",Thermal interaction between animal and microclimate: a comprehensive model,1987,Journal of Theoretical Biology,126,2,203,238,10.1016/S0022-5193(87)80229-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023278353&doi=10.1016%2fS0022-5193%2887%2980229-1&partnerID=40&md5=2372204d9ec5944a2002dd739e7e7f49,D,C,No,Irrelevant (theoretical),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Maguire, C.C., Williams, B.A.",Cold stress and acute organophosphorus exposure: Interaction effects on juvenile northern bobwhite,1987,Archives of Environmental Contamination and Toxicology,16,4,477,481,10.1007/BF01055270,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023251024&doi=10.1007%2fBF01055270&partnerID=40&md5=f26a6943dda98f0f18b16c94eb6ae7e4,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Bruce, D.S., Cope, G.W., Elam, T.R., Ruit, K.A., Oeltgen, P.R., Su, T.-P.",Opioids and hibernation. I. Effects of naloxone on bear hit's depression of guinea pig ileum contractility and on induction of summer hibernation in the ground squirrel,1987,Life Sciences,41,18,2107,2113,10.1016/0024-3205(87)90528-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023611334&doi=10.1016%2f0024-3205%2887%2990528-5&partnerID=40&md5=a21759ae3cc513c23a964600a070c200,D,A,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Yuill, T.M.",Diseases as components of mammalian ecosystems: mayhem and subtlety.,1987,Canadian Journal of Zoology,65,5,1061,1066,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023507730&partnerID=40&md5=503845b0181ec2ce0d81ff97b9cef785,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
